input,rle,cost,output
xp2_4a96zy2cia4zycss,2o7bo$2o8bo$2o6b3o3$10bo$9bobo$8bo2bo$9b2o3$15b2o$14bo2bo$14bobo$15bo!,1,xs15_y96996z8k4ozw1,
xp2_7zw64ea,2bo6bobo$obo6b3o$b2o7bo$9b2o2$3b3o!,1,xs15_5726zy04aic,
xp2_7zw64ea,5bo$3bobo$4b2o3$6b3o2$b2o$bo$3o$obo!,1,xs15_2596zx64ea,
xp2_7zw64ea,bo$2bo$3o$5bo$5bo$5bo4$7bob2o$7b3o$9b2o!,1,xs15_4a96zxc8sk,
xp2_7zw64ea,10bobo$bo8b3o$2bo8bo$3o7b2o$5bo$5bo$5bo!,1,xs15_5726zx2596,
xp2_7zw64ea,3bo$4bo$2b3o$7bo$7bo$7bo$b2o$bo$3o$obo!,1,xs15_2596zy0c8sk,
xp2_7zw64ea,2bo$obo$b2o3$3b3o5$6bob2o$6b3o$8b2o!,1,xs15_4a96zy064ea,
xp2_77zy8ok46,11b2o$12bo$12bobo$13b2o10$bo4bo$2bo3bo$3o3bo$6bo!,1,xs15_6996zzzy3gs26,
xp2_77zy8ok46,2b2o$3bo$3o12bo$o12bobo$14b2o4$13b4o!,1,xs15_6996zycok46,
xp2_77zy8ok46,3bo4bo$4bo3bo$2b3o3bo$8bo10$2o$obo$2bo$2b2o!,1,xs15_6996zy6ok46,
xp2_77zy8ok46,2bo$obo$b2o4$4o5$16bo$14b3o$13bo$13b2o!,1,xs15_6996zzy38e13,
xp2_6996zy3se,5bo$3bobo$4b2o3$6b3o$7b3o4$b2o$o2bo$o2bo$b2o!,1,xs15_6952zy46996,
xp2_6996zy3se,8bo$9bo$7b3o4$6b3o$7b3o4$b2o$o2bo$o2bo$b2o!,1,xs15_4a96zy36996,
xp2_6996zy3se,2bo4bo$obo3b2o$b2o3b2o$6bo3$12b2o$11bo2bo$11bo2bo$12b2o!,1,xs15_2596zy46996,
xp2_6996zy3se,10b2o$9bo2bo$2bo6bo2bo$obo7b2o$b2o3$3b3o$4b3o!,1,xs15_0ggy06996z1243,
xp2_6996zy3se,2bo$obo$b2o$5b2o$7bo$4bo$5b2o3$11b2o$10bo2bo$10bo2bo$11b2o!,1,xs15_y46996zg88gz0121,
xp2_6996zy3se,bo$2bo$3o3$b2o$3bo$o$b2o3$7b2o$6bo2bo$6bo2bo$7b2o!,1,xs15_6996zzy32596,
xp2_6996zy3se,12b2o$11bo2bo$11bo2bo$12b2o3$6bo$2bo2bo2bo$obo2bo2bo$b2o4bo!,1,xs15_6996zy1o8a6,
xp2_111wf,6bo$7bo$5b3o3$3o2bo$5bo$5bo$5bo!,1,xs15_0gg06996z1243,
xp2_4a96y8ss,bo4bo$2bo3bo$3o3bo$6bo12$4b2o$3bo2bo$4bobo$5bo!,1,xs15_4a96y4ciic,
xp2_4a96y8ss,2bo$obo$b2o4$4o12b2o$15bo2bo$15bobo$16bo!,1,xs15_8k4oy46996zw1,
xp2_4a96y8ss,7bo$6bobo$6bo2bo$7b2o12$bo4bo$2bo3bo$3o3bo$6bo!,1,xs15_8k4oya6996zw1,
xp2_4a96y8ss,17bo$15bobo$16b2o$2bo$bobo$o2bo$b2o12b4o!,1,xs15_4a96yaciic,
xs14_6952y02596,10bo$11bo$9b3o3$bo8bo$obo6bobo$o2bo4bo2bo$b2o6b2o!,1,xs15_2596zciic,
xp2_ya4a96zzgw77z3,17bo$17bo$17bo$9bo$7bobo3b2o$8b2o3b2o$13b2o7$b2o$o2bo$obo$bo!,1,xs15_2596zzyc6996,
xp2_ya4a96zzgw77z3,17bo$16bobo$15bo2bo$16b2o3$bo$2bo$3o2$4b2o$4b2o$4b2o2$bo$bo$bo!,1,xs15_2596zzy4ciic,
xp2_4a96zy2cia4y01111,8bo$9bo$7b3o3$9bo$8bobo$7bo2bo$2o6b2o$2o$2o$14b2o$13bo2bo$13bobo$14bo!,1,xs15_y46996zz8k4ozw1,
xp2_6996y1s,2bo$obo$b2o3$3b3o6$2b2o$bo2bo$bo2bo$2b2o!,1,xs15_2596xciic,
xp2_6996y1s,bo$2bo$3o$5bo$5bo6b2o$5bo5bo2bo$11bo2bo$12b2o!,1,xs15_8k4ox6996zw1,
xp2_6996y1s,5b2o$4bo2bo$4bo2bo$5b2o$2bo$obo$b2o3$3b3o!,1,xs15_o4k8y06996z01,
xp2_6996y1s,2bo$obo$b2o3$3b3o5b2o$10bo2bo$10bo2bo$11b2o!,1,xs15_4a96y0ciic,
xp2_6996y1s,6b2o$5bo2bo$5bo2bo$6b2o2$bo$2bo$3o$5bo$5bo$5bo!,1,xs15_6996x4aic,
xp2_g0354cz7,8b2o$8bo$9b3o$11bo$bo4bo$2bo3bo$3o3bo$6bo!,1,xs15_ggy16996z1074,
xp2_6952zy677,bo4bo$2bo3bo$3o3bo$6bo6$bo$obo$o2bo$b2o!,1,xs15_6952zy0ciic,
xp2_6952zy677,2bo$obo$b2o4$4o3$11bo$10bobo$9bo2bo$10b2o!,1,xs15_6952zy1ciic,
xp2_6952zy677,10b2o$9bo2bo$10bobo$11bo6$bo4bo$2bo3bo$3o3bo$6bo!,1,xs15_6952zy86996,
xp2_6952zy677,b2o8bo$o2bo5bobo$obo7b2o$bo3$9b4o!,1,xs15_0gy66996z3452,
xp2_2596xu,3bo$bobo$2b2o4$b4o4$b2o$o2bo$obo$bo!,1,xs15_6996zy04aic,
xs15_gy86996z1156,bo$2bo4b2o$3o4bo$5bobo$5b2o10$10b2o$9bo2bo$9bo2bo$10b2o!,1,xs15_gy86996z1156,
xs15_gy86996z1156,bo$2bo12b2o$3o11bo2bo$14bo2bo$15b2o$bo$b3o$4bo$3b2o!,1,xs15_o4k8y66996z01,
xp2_wgy0fz2543zy88kic,b2o$o2bo$obo9bo$bo8bobo$11b2o3$13b2o$12bo2bo$12bobo$13bo2$7b3o$7b3o!,1,xs15_6952zw6996,
xp2_wgy0fz2543zy88kic,10b3o$2bo7b3o$obo$b2o3bo$5bobo$4bo2bo$5b2o4$18bo$17bobo$16bo2bo$17b2o!,1,xs15_6952zzzy86996,
xp2_77zwoge2,11bo$11b3o$14bo$bo4bo6b2o$2bo3bo$3o3bo$6bo!,1,xs15_6996zy3o8a6,
xp2_77zwoge2,2bo$obo$b2o4$4o5$5b2o$5bo$3bobo$3b2o!,1,xs15_354cx6996,
xp2_333zzxcik8,2bo$obo11bo$b2o10bobo$12bo2bo$13b2o2$4o!,1,xs15_x6996zwgz2543,
xp2_333zzxcik8,2b2o$bo2bo$2bobo$3bo9$bo4bo$2bo3bo$3o3bo$6bo!,1,xs15_2596zzzx6996,
xp2_333zzxcik8,14bo$12bobo$13b2o4$12b4o2$b2o$o2bo$obo$bo!,1,xs15_2596zzzy06996,
xp2_333zzxcik8,bo4bo$2bo3bo$3o3bo$6bo9$9bo$8bobo$8bo2bo$9b2o!,1,xs15_0ggy24a96z3443,
xs0_0,bo$2bo$3o6$8bo$7bo$7b3o$3b2o$2bobo$4bo!,3,xs15_wgy26996z2543,
xs0_0,8bobo$8b2o$9bo3$2bo$obo$b2o3$4b2o$3b2o$5bo!,3,xs15_2596zzx6996,
xs0_0,2bo13bo$obo14bo3bo$b2o12b3o2bo$20b3o19$27b2o$27bobo$27bo!,4,xs15_mdqy24acz01,
xs0_0,10bo$8b2o$9b2o2$2o$b2o2b3o$o4bo$6bo4b3o$11bo$12bo!,4,xs15_6952y1ciic,
xs0_0,2bo$2bobo$2b2o2$6b2o$5b2o$7bo$bo$2bo$3o2b3o$5bo$6bo!,4,xs15_mdqx8kcz01,
xs0_0,16bo$14b2o$9b2o4b2o$10b2o$2bo6bo$obo10bo$b2o10bobo$13b2o!,4,xs15_mdqz01zy4652,
