input,rle,cost,output
xs14_0gx6996z343,2bo$obo$b2o3b2o$5bo2bo$6b2o3$10b2o$9bo2bo$9bo2bo$10b2o!,1,xs24_g8o653wggz11wokc321,
xs0_0,obo$b2o$bo4bo10bo$7b2o8bobo$6b2o9b2o3$8b2o$9b2o$8bo!,4,xs24_g8o653wggz11wokc321,
