input,rle,cost,output
xs0_0,o6bo$obo4bobo$2o5b2o3$2b2o$2bobo$2bo!,3,xp2_111y6ciic,
xs0_0,11bo$10bo$10b3o$2bobo$3b2o$3bo3$b2o$obo$2bo!,3,xp2_256zy2e,
xs0_0,bobo$b2o$2bo4$6bo$4b2o$5b2o$3o$o$bo!,3,xp2_7zzy5f,
xs0_0,4bo$4bobo$4b2o3$bo$b2o$obo4$9b3o$9bo$10bo!,3,xp2_077y26952zyd4aiczz8888,
xs0_0,bo$2bo$3o6bo$7b2o$8b2o3$10b2o$10bobo$10bo!,3,xp2_2596xu,
xs0_0,7bobo$7b2o$8bo$4bo$2bobo$3b2o6$bo$b2o$obo!,3,xp2_6996y577,
xs0_0,6bo$4b2o$5b2o$o$b2o$2o2$6b2o$5b2o$7bo!,3,xp2_352y2e,
xs0_0,obo$b2o$bo3$b2o9b2o$obo8b2o$2bo10bo!,3,xp2_653zzy67,
xs0_0,7bobo$8b2o$8bo3$10b2o$10bobo$10bo3$bo$b2o$obo!,3,xp2_7zxs,
xs0_0,2bo$obo$b2o$7bo$5b2o$2o4b2o$obo$o!,3,xp2_253xooo,
xs0_0,bo$2bo$3o3$4b2o$3b2o5bo$5bo3b2o$9bobo!,3,xp2_0111zsy1e,
xs0_0,obo$b2o$bo2$12bo$11bo$11b3o$6b2o$7b2o$6bo!,3,xp2_07woooze,
xs0_0,2bo$obo$b2o9$13b2o$13bobo$13bo2$9b3o$11bo$10bo!,3,xp2_yk7zsz1,
xs0_0,2bo$obo$b2o7$8bo$9bo$7b3o3bo$12b2o$12bobo!,3,xp2_07zs,
xs0_0,2bo$obo$b2o3$3bo$3b2o$2bobo5$b2o$obo$2bo!,3,xp2_333xcic,
xs0_0,2bo11bo$obo11bobo$b2o11b2o2$11b2o$10bobo$12bo!,3,xp2_fzx666,
xs0_0,8bo$9bo$7b3o5$11bo$bo10bo$b2o7b3o$obo$6b3o$8bo$7bo!,4,xp2_7zzyb7,
xs0_0,8bo4bo$9bo2bo$obo4b3o2b3o$b2o$bo9$12b2o$12bobo$12bo!,4,xp2_cidiczw1y2f,
xs0_0,2bo$obo$b2o12bo$15bobo$15b2o$12bo$13bo$11b3o6$24b2o$23b2o$25bo!,4,xp2_253zy2e,
xs0_0,2bo$obo$b2o4$9bo$7b2o$8b2o3$6b2o$6bobo$6bo8$20b3o$20bo$21bo!,4,xp2_6996zy3se,
xs0_0,12bobo$o11b2o$b2o10bo$2o$9b2o$9bobo$9bo7$15b2o$14b2o$16bo!,4,xp2_hhhzy2e,
xs0_0,16bo$15bo$15b3o6$2o$b2o3b2o$o4b2o$7bo6$2o$b2o$o!,4,xp2_7zxf,
xs0_0,6bo$5bo$bo3b3o$b2o$obo8$15b2o$15bobo$8b3o4bo$10bo$9bo!,4,xp2_111y2u,
xs0_0,15bo$13b2o$14b2o6$bo$2bo$3o2$10bo$8b2o$9b2o$4bo$4b2o$3bobo!,4,xp2_2552y277,
xs0_0,8bo$8bobo$2bo5b2o$bo$b3o$8bo$7b2o$7bobo$2o$b2o$o!,4,xp2_fzy67,
xs0_0,10bo$11bo$9b3o$bo$b2o$obo3b2o$5bobo$7bo2$9bo$8b2o$8bobo!,4,xp2_7zy2e,
xs0_0,2bo$3bo$b3o5$2bo$3b2o$2b2o3$bo$b2o$obo2$4bo$4b2o$3bobo!,4,xp2_6952zy677,
xs0_0,5bo$6bo$4b3o4$6b2o$5b2o$7bo4$2o$b2o$o$10b2o$10bobo$10bo!,4,xp2_7z0ezx6996,
xs0_0,bo$2bo$3o2b3o$5bo$6bo3$16bo$15b2o$3bo11bobo$3b2o$2bobo!,4,xp2_sx111xszyc7,
xs0_0,20bo$20bobo$20b2o4$5bo$6bo$4b3o$bo$b2o$obo7$2b2o$3b2o$2bo!,4,xp2_253zss,
xs0_0,bo$o$3o10$13bo$11b2o$12b2o4$12b2o$12bobo$12bo4$b2o$2o$2bo!,4,xp2_1111ydss,
xs0_0,13bo$13bobo$13b2o11$14bo$13bo$3o10b3o$2bo$bo8bo$10b2o$9bobo!,4,xp2_2596zzy4ss,
xs0_0,8b3o$8bo$9bo2$b2o$2b2o$bo3$bo$b2o$obo3$3b2o$2b2o$4bo!,4,xp2_2222wf,
xs0_0,7b2o$7bobo$7bo$bo13bo$b2o10b2o$obo11b2o3$15bo$14b2o$14bobo!,4,xp2_y14aaraa4zgz7,
xs0_0,14bo$5bo6b2o$6bo6b2o$4b3o2$bo$b2o$obo4$8bo$7b2o$7bobo!,4,xp2_111zf,
xs0_0,8bobo$8b2o$obo6bo$b2o$bo$7b2o$6b2o$8bo3bo$11b2o$11bobo!,4,xp2_6996zzye7,
xs0_0,o$b2o$2o7$9bo$8bo$8b3o$17b2o$4b3o9b2o$6bo11bo$5bo!,4,xp2_111ya69a4zy74aic,
xs0_0,8bo$7bo$7b3o14$obo$b2o$bo6$b2o3b3o$2b2o2bo$bo5bo!,4,xp2_4a96zy2cia4zycss,
xs0_0,bobo$2b2o$2bo8$9bobo$4b2o3b2o$3bobo4bo$5bo7$2o$b2o$o!,4,xp2_gy2652z3,
xs0_0,obo$b2o$bo2$6bobo$7b2o$7bo2$3b2o$4b2o2b2o$3bo3bobo$9bo!,4,xp2_07y1ez888,
xs0_0,9bo$2bobo3bo$3b2o3b3o$3bo9$obo$b2o$bo2$8b3o$8bo$9bo!,4,xp2_77zy8ok46,
xs0_0,2bo$obo$b2o4$3o$2bo15bo$bo15bo$17b3o6$8b2o$7bobo$9bo!,4,xp2_2596zy4ss,
xs0_0,2bo$obo$b2o2$12bobo$12b2o$13bo3$9bo$10b2o2bobo$9b2o3b2o$15bo!,4,xp2_fzy0652,
xs0_0,13bo$12b2o$12bobo3$b2o6b3o$obo8bo$2bo7bo4$13b3o$13bo$14bo!,4,xp2_696zy4f,
xs0_0,15bobo$15b2o$16bo5$6bo$5bo$5b3o$bo$b2o$obo6$8b2o$7b2o$9bo!,4,xp2_2596y8s,
xs0_0,5bobo$5b2o$6bo$2bo$obo$b2o3$9b2o$9bobo5b3o$9bo7bo$18bo!,4,xp2_fzy5111,
xs0_0,18bo$17bo$11bo5b3o$10bo$10b3o$6bo$6b2o$5bobo3$3o$2bo$bo!,4,xp2_333zy47,
xs0_0,obo5bo$b2o3b2o$bo5b2o12$8b2o$8bobo$8bo2$4b3o$6bo$5bo!,4,xp2_1111y87,
xs0_0,4bo$5b2o$4b2o2$b2o$obo$2bo6bobo$10b2o$10bo8$16b3o$16bo$17bo!,4,xp2_07zezzy57,
xs0_0,bo$2bo$3o$7bo$6bo$6b3o2$4bo$3b2o$3bobo4$5b3o$5bo$6bo!,4,xp2_222xf,
xs0_0,12bo$5bo4b2o$6b2o3b2o$5b2o15bo$22bobo$22b2o17$2o$b2o$o!,4,xp2_352y2ey17,
xs0_0,12bobo$13b2o$13bo2$b2o$obo7b3o3b2o$2bo7bo4b2o$11bo5bo!,4,xp2_7zwck8,
xs0_0,3bobo$3b2o4b2o$4bo3b2o$10bo2$2o$b2o$o7b2o$8bobo$8bo!,4,xp2_fzy577,
xs0_0,5bo$6b2o$5b2o5$14bobo$14b2o$2o6b3o4bo$b2o7bo$o8bo!,4,xp2_y269a4z4aiczzyf888zyb7,
