input,rle,cost,output
xs0_0,9bo$10b2o$9b2o3bobo$14b2o$15bo2$bo$b2o$obo!,3,xs4_252,
xp2_11108kc,2bo4bo$obo4bo$b2o4bo2$4bo$3bobo$4b2o!,1,xs4_252,
