input,rle,cost,output
xp2_253zzy7e,2bo$obo3bo$b2o3bo$6bo9$16bo$15bobo$15b2o!,1,xs10_253zzy9652,
xp2_253zzy7e,13bo$12bobo$13b2o3$bo$2bo$3o4$b3o!,1,xs10_352zy68kc,
xp2_253zzy7e,8bo$6bobo3bo$7b2o3bo$12bo8$2o$obo$bo!,1,xs10_y4253zggz121,
xp2_253zzy7e,bo$2bo$3o4$b3o10$12bo$11bobo$11b2o!,1,xs10_ya256z0gz123,
xp2_253zzy7e,17bo$16bobo$17b2o7$2bo$obo3bo$b2o3bo$6bo!,1,xs10_256zzya4a6,
xp2_352y27x7,bo$2bo$3o$5bo$5bo$5bo2$5bo$5bo$5bo6$5bo$4bobo$4b2o!,1,xs10_253zzx8ko,
xp2_352y27x7,2bo$obo$b2o2$16bo$3b3ob3o5bobo$16b2o!,1,xs10_253zzxok8,
xp2_352y27x7,5b2o$4bobo$5bo3$bo$2bo$3o$5bo$5bo$5bo2$5bo$5bo$5bo!,1,xs10_g8oy1256z01,
xp2_352y27x7,7bo$5bobo$6b2o2$2o$obo5b3ob3o$bo!,1,xs10_g8gy1652z11,
xp2_352xf,3bo$bobo$2b2o4$4o4$bo$obo$2o!,1,xs10_g8gy2652z11,
xp2_352xf,6bo$bo4bo4bo$2bo3bo3bobo$3o3bo4b2o!,1,xs10_256y28kc,
xp2_253zzy77,10bo$11bo$9b3o4$10b3o9$2o$obo$bo!,1,xs10_253zzy96a4,
xp2_253zzy77,2bo$obo3bo$b2o3bo$6bo8$16bo$15bobo$15b2o!,1,xs10_y9352z0gz123,
xp2_253zzy77,12bo$11bobo$12b2o3$bo$2bo$3o4$b3o!,1,xs10_352zy58kc,
xp2_253zzy77,7bo$5bobo3bo$6b2o3bo$11bo8$2o$obo$bo!,1,xs10_253zy58ko,
xp2_253zzy77,bo$2bo$3o4$b3o9$12bo$11bobo$11b2o!,1,xs10_y9256z0gz123,
xp2_253zzy77,16bo$15bobo$16b2o7$2bo$obo3bo$b2o3bo$6bo!,1,xs10_256zzy94a6,
xp2_253zzs,12bo$13bo$11b3o2$2o$obo$bo10b3o!,1,xs10_256y68kc,
xp2_253zzs,2bo$obo3bo$b2o3bo$6bo10$5bo$4bobo$4b2o!,1,xs10_652y48kc,
xp2_253zzs,bo$2bo$3o4$b3o10bo$13bobo$14b2o!,1,xs10_253zzy04ac,
xp2_253zzs,7b2o$6bobo$7bo9$2bo$obo3bo$b2o3bo$6bo!,1,xs10_0gy7652z321,
xp2_253zzs,2o7bo$obo4bobo3bo$bo6b2o3bo$13bo!,1,xs10_352y28kc,
xp2_253zzs,bo$2bo$3o4$b3o11$bo$obo$2o!,1,xs10_256y88ko,
xp2_253zzs,2bo$obo3bo$b2o3bo11bo$6bo10bobo$18b2o!,1,xs10_253y8256,
xp2_253zzs,3b2o$2bobo$3bo5$bo$2bo$3o4$b3o!,1,xs10_352y2256,
xp2_0652ze,6bo$7bo$5b3o$bo$obo$b2o$6b3o!,1,xs10_0256z8kc,
xp2_0652ze,2bo$obo3bo$b2o3bo$6bo4$4b2o$3bobo$4bo!,1,xs10_253w4a6,
xp2_0652ze,bo$2bo$3o4$b3o$7b2o$7bobo$8bo!,1,xs10_253zy1352,
xp2_0652ze,8bo$7bobo$7b2o3$2bo$obo3bo$b2o3bo$6bo!,1,xs10_256zy1ck8,
xp2_0652ze,2bo$3bo$b3o4$2b3o5$b2o$obo$bo!,1,xs10_g8oy2652z01,
xp2_0652ze,2bo$obo3bo$b2o3bo$6bo4b2o$11bobo$12bo!,1,xs10_253y26a4,
xs12_352zzzyb8kic,15bo$13bobo$14b2o2$17b2o$16bo2bo$17bobo$18bo13$bo$obo$2o!,1,xs10_253zzzye4ac,
xs12_352zzzyb8kic,22b2o$21bobo$22bo10$bo$2bo$3o$5bo$4bobo$4bo2bo$5b2o!,1,xs10_253zzzyf256,
xp2_qdmz01y77zyae,3bo$bobo$2b2o$11b3o$5b3o11$b2obo$ob2obo$bob2o!,1,xs10_253652,
xs12_352zy36952,2bo$3bo$b3o$6bo$5bobo$5bo2bo$6b2o5$bo$obo$2o!,1,xs10_g8gy1352z11,
xs12_352zy36952,10b2o$9bobo$10bo$2bo$obo$b2o2$4b2o$3bo2bo$4bobo$5bo!,1,xs10_253zy2256,
xs15_2596zx6996,7bo$8bo$6b3o3$7bo$6bobo$5bo2bo$b2o3b2o$o2bo$o2bo$b2o!,1,xs10_0gw356z121,
xp2_253y0f,3bo$bobo$2b2o4$4o5$2o$obo$bo!,1,xs10_256zzx253,
xp2_253y0f,6bo$bo4bo5bo$2bo3bo4bobo$3o3bo4b2o!,1,xs10_256y3ck8,
xp2_77zx8kc,7bo$8bo$6b3o4$7b3o$7b3o2$bo$obo$b2o!,1,xs10_253y9ck8,
xp2_77zx8kc,12b2o$12bobo$13bo$6bo$bo4bo$2bo3bo$3o3bo!,1,xs10_253zy76a4,
xp2_77zx8kc,3bo$bobo$2b2o4$4o6$5b2o$4bobo$5bo!,1,xs10_253y4ca4,
xs14_0gx6996z343,2bo$obo$b2o3b2o$5bo2bo$5bo2bo$6b2o$bo$obo$obo$bo!,1,xs10_652zy4253,
xs12_4a96zzx352,2bo$obo$b2o11bo$13bobo$4b2o7b2o$3bo2bo$4bobo$5bo!,1,xs10_253y3352,
xs12_4a96zzx352,6bo$7bo$5b3o$10bo$9bobo$9bo2bo$b2o7b2o$obo$bo!,1,xs10_253zxck8,
xp2_352y3e,bo$2bo$3o4$b3o8$bo$obo$2o!,1,xs10_256y58ko,
xp2_352y3e,2bo$obo3bo$b2o3bo8bo$6bo7bobo$15b2o!,1,xs10_253y5256,
xp2_352y3e,3b2o$2bobo$3bo2$bo$2bo$3o4$b3o!,1,xs10_253zca4,
xp2_352y3e,2bo$obo3bo$b2o3bo$6bo7$5bo$4bobo$4b2o!,1,xs10_652y18kc,
xp2_352y3e,bo$2bo$3o4$b3o7bo$10bobo$11b2o!,1,xs10_0gy2256z321,
xp2_352y3e,7b2o$6bobo$7bo6$2bo$obo3bo$b2o3bo$6bo!,1,xs10_256zzy0256,
xp2_y4253zzoz3,2o$obo$bo2$16bo$14bobo$15b2o4$13b4o!,1,xs10_253zyc256,
xp2_y4253zzoz3,10bo$5bo4bo$6bo3bo$4b3o3bo11$bo$obo$2o!,1,xs10_352zy7256,
xp2_y4253zzoz3,3bo$bobo$2b2o4$4o8$15bo$14bobo$15b2o!,1,xs10_253zzy94ac,
xp2_y4253zzoz3,15b2o$14bobo$15bo11$6bo$bo4bo$2bo3bo$3o3bo!,1,xs10_256zzzy94ac,
xp2_y4253zzoz3,9bo$10bo$8b3o4$9b3o$9b3o12$bo$obo$2o!,1,xs10_256zzye8ko,
xp2_y4253zzoz3,11b2o$10bobo$11bo6$bo$2bo$3o4$b3o$b3o!,1,xs10_352y8256,
xp2_253xooo,5bo$3bobo$4b2o4$2b4o5$2o$obo$bo!,1,xs10_253zy6352,
xp2_253xooo,6bo$bo4bo$2bo3bo$3o3bo5bo$11bobo$11b2o!,1,xs10_253y3652,
xs20_8kk8y169a4zx4aic,2bo$obo4bo$b2o3bobo$5bo2bo$6b2o3$12b2o$11bo2bo$11bobo$8bo3bo$7bobo$7bobo$8bo!,1,xs10_253zy3ca4,
xp2_7zwck8,bo$2bo$3o6bo$8bobo$8b2o2$b3o!,1,xs10_253x253,
xp2_7zwck8,3bo$2bobo$3b2o4$2bo$obo3bo$b2o3bo$6bo!,1,xs10_253y1352,
xp2_7zwck8,7bo$8bo$6b3o4$7b3o2$b2o$obo$bo!,1,xs10_256zy46a4,
xp2_7zwck8,2bo$obo3bo$b2o3bo$6bo5$8b2o$8bobo$9bo!,1,xs10_253zy26a4,
xp2_7zwck8,13bo$12bobo$2bo9b2o$obo3bo$b2o3bo$6bo!,1,xs10_256zzy0352,
xp2_7zwck8,bo$2bo$3o4$b3o6$4b2o$4bobo$5bo!,1,xs10_253y3ck8,
xs0_0,obo$b2o$bo$4b3o$6bo$5bo3$7bo$6bo$6b3o4$3b2o$2b2o$4bo!,4,xs10_256y34a6,
xs0_0,6bo$6bobo$6b2o3$5b2o$5bobo$5bo7$b2o$obo$2bo2$16b2o$15b2o$17bo!,4,xs10_253zzy0652,
xs0_0,3o7bo$2bo6b2o$bo7bobo$19bo$6b2o10b2o$5bobo10bobo$7bo!,4,xs10_256y18kc,
xs0_0,2bo9bo$obo8bo$b2o8b3o2$16b2o$2b2o12bobo$bobo12bo$3bo2$10b2o$9bobo$11bo!,5,xs10_352zzx256,
xs0_0,bo$2bo$3o2$25bo$23b2o$24b2o$bo$2b2o$b2o5$25bobo$25b2o$26bo3$25bo$24b2o$24bobo!,5,xs10_352zzy0256,
