input,rle,cost,output
xp2_253zzy7e,16bo$15bobo$16b2o5$bo$2bo$3o$5bo$5bo$5bo!,1,xs12_253zzy52596,
xp2_6952zzycss,12bo$13bo$11b3o4$12b3o$12b3o13$bo$obo$o2bo$b2o!,1,xs12_256zzzzy94a96,
xp2_6952zzycss,2bo$obo3b2o$b2o3b2o$6b2o9$22bo$21bobo$20bo2bo$21b2o!,1,xs12_g8gy62596z011,
xp2_6952zzycss,13b2o$12bo2bo$13bobo$14bo7$bo$2bo$3o4$b3o$b3o!,1,xs12_352zzzw8kic,
xp2_6952zzycss,13bo$8bo4bo$9bo3bo$7b3o3bo12$bo$obo$o2bo$b2o!,1,xs12_y82596zg8gz11,
xp2_6952zzycss,3bo$bobo$2b2o4$4o10$17bo$16bobo$15bo2bo$16b2o!,1,xs12_652zzzy84a96,
xp2_6952zzycss,17b2o$16bo2bo$17bobo$18bo12$6bo$bo4bo$2bo3bo$3o3bo!,1,xs12_256zzzyd4a96,
xp2_6952zzycss,b2o$o2bo$obo$bo4$18bo$16bobo$17b2o4$15b4o!,1,xs12_yd2596zg8gz011,
xs21_g8o0e96y2cik8z121,9bo$7bobo5bo$8b2o4bobo$b2o11bobo$o2bo7b2ob2o$bobo6bobo$2bo7bobo$11bo!,1,xs12_253y56952,
xs21_g8o0e96y2cik8z121,2bo$obo5bo$b2o4bobo7bo$7bobo6bobo$4b2ob2o7bo2bo$3bobo11b2o$3bobo$4bo!,1,xs12_253zz6952,
xp2_253zzy77,9bo$7bobo$8b2o3$10b3o9$2o$obo$bo!,1,xs12_2596zzy6652,
xp2_253zzy77,bo$2bo$3o$5bo$5bo$5bo8$15bo$14bobo$14b2o!,1,xs12_253zzy56952,
xp2_253zzy77,14bo$13bobo$14b2o4$2bo$obo$b2o3$3b3o!,1,xs12_253zzy62596,
xp2_253zzy77,7bo$8bo$6b3o$11bo$11bo$11bo8$2o$obo$bo!,1,xs12_253zzy669a4,
xp2_253zzy77,2bo$obo$b2o3$3b3o9$14bo$13bobo$13b2o!,1,xs12_4a96zzy64a6,
xp2_253zzy77,15bo$14bobo$15b2o5$bo$2bo$3o$5bo$5bo$5bo!,1,xs12_2596zzy6253,
xp2_69a4zy57,5bo$6bo$4b3o4$5b3o6$2bo$bobo$o2bo$b2o!,1,xs12_256zy62596,
xp2_69a4zy57,2bo$obo3bo$b2o3bo$6bo2$13b2o$12bo2bo$13bobo$14bo!,1,xs12_652zzx69a4,
xp2_69a4zy57,6b2o$5bo2bo$5bobo$bo4bo$2bo$3o4$b3o!,1,xs12_x6952z652,
xp2_69a4zy57,2bo$obo3bo$b2o3bo$6bo5$2bo$bobo$o2bo$b2o!,1,xs12_352x4aic,
xp2_69a4zy57,bo$2bo$3o4$b3o3$9b2o$8bo2bo$9bobo$10bo!,1,xs12_253zy3cik8,
xp2_69a4zy57,10b2o$9bo2bo$9bobo$10bo4$2bo$obo3bo$b2o3bo$6bo!,1,xs12_y44a96zg8oz01,
xp2_69a4zy57,bo6bo$obo6bo$o2bo3b3o$b2o3$8b3o!,1,xs12_253y14aic,
xp2_253zzs,11bo$9bobo$10b2o$2o$obo$bo10b3o!,1,xs12_352y48kic,
xp2_253zzs,bo$2bo$3o$5bo$5bo$5bo10$4bo$3bobo$3b2o!,1,xs12_2596y58ko,
xp2_253zzs,2bo$obo$b2o3$3b3o10bo$15bobo$16b2o!,1,xs12_2596y5253,
xp2_253zzs,6b2o$5bobo$6bo7$bo$2bo$3o$5bo$5bo$5bo!,1,xs12_352y42596,
xp2_253zzs,9bo$10bo$2o6b3o$obo10bo$bo11bo$13bo!,1,xs12_352y54a96,
xp2_253zzs,2bo$obo$b2o3$3b3o11$3bo$2bobo$2b2o!,1,xs12_2596y44ac,
xp2_253zzs,bo$2bo$3o$5bo$5bo11bo$5bo10bobo$17b2o!,1,xs12_352y4cia4,
xp2_253zzs,5b2o$4bobo$5bo6$2bo$obo$b2o3$3b3o!,1,xs12_352y54aic,
xp2_0652ze,bo$2bo$3o$5bo$5bo$5bo4$3b2o$2bobo$3bo!,1,xs12_256zw4aic,
xp2_0652ze,2bo$obo$b2o3$3b3o$9b2o$9bobo$10bo!,1,xs12_256xcia4,
xp2_0652ze,2bo$obo$b2o3$3b3o5$2b2o$bobo$2bo!,1,xs12_256wcik8,
xp2_0652ze,bo$2bo$3o$5bo$5bo$5bo4b2o$10bobo$11bo!,1,xs12_256zw6952,
xp2_6952zyb77,5bo$6bo$4b3o4$5b3o$5b3o12$bo$obo$o2bo$b2o!,1,xs12_y92596zzg8oz01,
xp2_6952zyb77,2bo$obo3b2o$b2o3b2o$6b2o2$21bo$20bobo$19bo2bo$20b2o!,1,xs12_69a4zy9352,
xp2_6952zyb77,6b2o$5bo2bo$6bobo$7bo6$bo$2bo$3o4$b3o$b3o!,1,xs12_69a4zyc253,
xp2_6952zyb77,6bo$bo4bo$2bo3bo$3o3bo11$bo$obo$o2bo$b2o!,1,xs12_2596zzok8,
xp2_6952zyb77,3bo$bobo$2b2o4$4o3$16bo$15bobo$14bo2bo$15b2o!,1,xs12_253zzy48kic,
xp2_6952zyb77,10b2o$9bo2bo$10bobo$11bo11$6bo$bo4bo$2bo3bo$3o3bo!,1,xs12_256zzzy48kic,
xp2_6952zyb77,b2o14bo$o2bo11bobo$obo13b2o$bo3$14b4o!,1,xs12_253y94a96,
xs17_4alla4zzy54a6,7bo$8bo2b2o$6b3o2bobo$12bo4$2bo$bobo$obobo$obobo$bobo$2bo!,1,xs12_4alla4,
xs9_252zy4256,11b2o$10bobo$11bo6$6bo$2bo2bobo$obo3bo$b2o!,1,xs12_6952zzy5256,
xs9_252zy4256,6b2o$5bobo$6bo$2bo$3bo$b3o3$bo$obo$bo!,1,xs12_x69a4z652,
xs9_252zy4256,2o8bo$obo8bo$bo7b3o3$9bo$8bobo$9bo!,1,xs12_352y24aic,
xs9_252zy4256,6bo$2bo2bobo$obo3bo$b2o5$bo$obo$2o!,1,xs12_352xcia4,
xs9_252zy4256,7bo$8bo$6b3o3$6bo$5bobo$6bo6$bo$obo$2o!,1,xs12_352zy78kic,
xs9_252zy4256,6bo$2bo2bobo$obo3bo$b2o2$14bo$13bobo$14b2o!,1,xs12_352zzxcik8,
xs9_252zy4256,2bo$3bo$b3o3$bo$obo$bo3$9bo$8bobo$9b2o!,1,xs12_352zy44aic,
xp2_0111zfyhcik8,20bo$18bobo$19b2o2$22b3o5$25bo$2bo22bo$bobo21bo$o2bo21bo$b2o!,1,xs12_256zzzw4aic,
xp2_2596xe,bo$2bo$3o4$b3o4$b2o$o2bo$obo$bo!,1,xs12_256y1cik8,
xp2_2596xe,2bo$obo3bo4bo$b2o3bo3bobo$6bo3bo2bo$11b2o!,1,xs12_256y16952,
xp2_2596xe,bo$2bo$3o3$7bo$b3o2bobo$6bo2bo$7b2o!,1,xs12_x4a96z256,
xp2_2596xe,7bo$6bobo$5bo2bo$6b2o2$2bo$obo3bo$b2o3bo$6bo!,1,xs12_256zx4aic,
xp2_2596xe,6bo$7bo$5b3o2$b2o$o2bo$bobo2b3o$2bo!,1,xs12_256zwcia4,
xp2_77zy8ok46,7b2o$8bo$8bobo$9b2o5$bo$2bo$3o4$b3o$b3o!,1,xs12_178czzzx652,
xp2_77zy8ok46,7bo$8bo$6b3o4$7b3o$7b3o11$2o$obo$2bo$2b2o!,1,xs12_256zzybgs26,
xp2_77zy8ok46,2bo$obo3b2o$b2o3b2o$6b2o4$21bo$19b3o$18bo$18b2o!,1,xs12_178czzxck8,
xp2_77zy8ok46,11b2o$12bo$12bobo$13b2o10$6bo$bo4bo$2bo3bo$3o3bo!,1,xs12_256zzybca23,
xp2_77zy8ok46,2b2o$3bo$3o13bo$o13bobo$15b2o4$13b4o!,1,xs12_652zzzw8e13,
xp2_77zy8ok46,8bo$3bo4bo$4bo3bo$2b3o3bo10$2o$obo$2bo$2b2o!,1,xs12_352zzw8e13,
xp2_77zy8ok46,3bo$bobo$2b2o4$4o5$16bo$14b3o$13bo$13b2o!,1,xs12_253zzy68e13,
xp2_6996zy3se,7bo$8bo$6b3o4$6b3o$7b3o4$b2o$o2bo$o2bo$b2o!,1,xs12_252zy36996,
xp2_2596y8s,2bo$3bo$b3o4$2b3o13$b2o$o2bo$obo$bo!,1,xs12_g8oya6952z01,
xp2_2596y8s,2bo$obo3bo$b2o3bo13bo$6bo12bobo$19bo2bo$20b2o!,1,xs12_253ya69a4,
xp2_2596y8s,b2o$o2bo8bo$bobo6bobo3bo$2bo8b2o3bo$16bo!,1,xs12_253zzw4aic,
xp2_2596y8s,2bo$obo3bo$b2o3bo$6bo12$4b2o$3bo2bo$3bobo$4bo!,1,xs12_4a96y68kc,
xp2_2596y8s,bo$2bo$3o4$b3o12bo$15bobo$15bo2bo$16b2o!,1,xs12_2596zya253,
xp2_2596y8s,8bo$7bobo$6bo2bo$7b2o11$2bo$obo3bo$b2o3bo$6bo!,1,xs12_2596zyc352,
xp2_2596y8s,15bo$16bo$14b3o$b2o$o2bo$bobo$2bo12b3o!,1,xs12_256y8cia4,
xp2_77zx7,9b3o$bo$2bob3o$3ob3o!,1,xs12_356356,
xs15_2596zx6996,11b2o$10bo2bo$10bo2bo$6b2o3b2o$bo3bo2bo$2bo2bobo$3o3bo!,1,xs12_253zy44a96,
xs15_2596zx6996,3b2o$2bo2bo$2bo2bo$3b2o2$bo4bo$2bo2bobo$3o2bo2bo$6b2o!,1,xs12_4a96zy6652,
xp2_4a96y8ss,2bo$3bo$b3o4$2b3o$2b3o13$b2o$o2bo$bobo$2bo!,1,xs12_256zzy96952,
xp2_4a96y8ss,2bo$obo3b2o$b2o3b2o13b2o$6b2o12bo2bo$20bobo$21bo!,1,xs12_y96952zg8oz01,
xp2_4a96y8ss,3bo$2bobo$2bo2bo$3b2o7$bo$2bo$3o4$b3o$b3o!,1,xs12_253zzzy34aic,
xp2_4a96y8ss,2bo$bobo8bo$o2bo6bobo3b2o$b2o8b2o3b2o$16b2o!,1,xs12_4a96zzyd4a6,
xp2_4a96y8ss,6bo$bo4bo$2bo3bo$3o3bo12$4b2o$3bo2bo$4bobo$5bo!,1,xs12_o8gy56952z01,
xp2_4a96y8ss,3bo$bobo$2b2o4$4o12b2o$15bo2bo$15bobo$16bo!,1,xs12_4a96zy94a6,
xp2_4a96y8ss,7bo$6bobo$6bo2bo$7b2o12$6bo$bo4bo$2bo3bo$3o3bo!,1,xs12_256zyd6952,
xs14_6952y02596,5b2o$4bo2bo$4bobo$5bo2$bo$2bo$3o$5bo$4bobo$4bo2bo$5b2o!,1,xs12_o4k8y0256z01,
xs14_6952y02596,bo$2bo$3o$5bo8bo$4bobo6bobo$4bo2bo4bo2bo$5b2o6b2o!,1,xs12_256y34a96,
xp2_2596y2s,2bo$3bo$b3o4$2b3o7$b2o$o2bo$obo$bo!,1,xs12_256zzw4aic,
xp2_2596y2s,2bo$obo3bo$b2o3bo7bo$6bo6bobo$13bo2bo$14b2o!,1,xs12_253y469a4,
xp2_2596y2s,2bo$obo3bo$b2o3bo$6bo6$4b2o$3bo2bo$3bobo$4bo!,1,xs12_4a96y08kc,
xp2_2596y2s,bo$2bo$3o4$b3o6bo$9bobo$9bo2bo$10b2o!,1,xs12_2596zy4253,
xp2_2596y2s,8bo$7bobo$6bo2bo$7b2o5$2bo$obo3bo$b2o3bo$6bo!,1,xs12_2596zy6352,
xp2_2596y2s,9bo$10bo$8b3o$b2o$o2bo$bobo$2bo6b3o!,1,xs12_256y2cia4,
xp2_ya4a96zzgw77z3,14bo$15bo$13b3o2$17bo$17bo$17bo2$13b2o$13b2o$13b2o7$b2o$o2bo$obo$bo!,1,xs12_2596y7253,
xp2_ya4a96zzgw77z3,14bo$12bobo$13b2o2$16b3o4$12b4o8$b2o$o2bo$obo$bo!,1,xs12_2596zzzyg253,
xp2_g0354cz7,3bo$bobo$2b2o4$4o2$6b2o$5bobo$5bo$4b2o!,1,xs12_253y0ok46,
xp2_g0354cz7,8b2o$8bo$9b3o$11bo$6bo$bo4bo$2bo3bo$3o3bo!,1,xs12_256zy3ok46,
xp2_6952zy677,5bo$6bo$4b3o4$5b3o$5b3o7$bo$obo$o2bo$b2o!,1,xs12_y92596zg8oz01,
xp2_6952zy677,6b2o$5bo2bo$6bobo$7bo$bo$2bo$3o4$b3o$b3o!,1,xs12_69a4zy7253,
xp2_6952zy677,6bo$bo4bo$2bo3bo$3o3bo6$bo$obo$o2bo$b2o!,1,xs12_2596zok8,
xp2_6952zy677,3bo$bobo$2b2o4$4o3$11bo$10bobo$9bo2bo$10b2o!,1,xs12_253zy48kic,
xp2_6952zy677,10b2o$9bo2bo$10bobo$11bo6$6bo$bo4bo$2bo3bo$3o3bo!,1,xs12_256zzy48kic,
xp2_6952zy677,b2o9bo$o2bo6bobo$obo8b2o$bo3$9b4o!,1,xs12_253y44a96,
xp2_2596xu,4bo$2bobo$3b2o4$b4o4$b2o$o2bo$obo$bo!,1,xs12_x4a96zz253,
xp2_2596xu,3bo$4bo$2b3o3$2bo$bobo$o2bo$b2o3$2o$2o$2o!,1,xs12_352zxcia4,
xs21_y8178czy2cik8z8k4ozw1,13bo$12bobo$12bo2bo$13b2o2$7b2o$5b2ob2o$3bo2b2obo$3b5obo$4bo3bo3$2o$obo$2bo$2b2o!,1,xs12_253zw8kic,
xp2_wgy0fz2543zy88kic,17b2o$16bo2bo$17bobo$18bo5$2bo2b4o$obo$b2o2$10b2o$9bo2bo$10bobo$11bo!,1,xs12_g8gy52596z11,
xp2_7zwcik8,bo$2bo6bo$3o5bobo$7bo2bo$8b2o2$b3o!,1,xs12_352w2596,
xp2_7zwcik8,2b2o$bo2bo$2bobo$3bo3$2bo$obo3bo$b2o3bo$6bo!,1,xs12_253y02596,
xp2_7zwcik8,7bo$8bo$6b3o4$7b3o2$b2o$o2bo$obo$bo!,1,xs12_256zy34aic,
xp2_7zwcik8,2bo$obo3bo$b2o3bo$6bo4$9bo$8bobo$8bo2bo$9b2o!,1,xs12_253zy269a4,
xp2_7zwcik8,13bo$12bobo$11bo2bo$2bo9b2o$obo3bo$b2o3bo$6bo!,1,xs12_69a4zy6352,
xp2_7zwcik8,bo$2bo$3o4$b3o5$5bo$4bobo$4bo2bo$5b2o!,1,xs12_2596zzx253,
xp2_1111gz8kk303kk8zx343,2bo5bo$obo4bobo$b2o4bobo$5b2o3b2o$4bo7bo$5b2o3b2o$7bobo$7bobo$8bo4$9b4o!,1,xs12_256zw69a4,
xp2_352y3e,2bo$obo$b2o3$3b3o8$3bo$2bobo$2b2o!,1,xs12_2596y14ac,
xp2_352y3e,bo$2bo$3o$5bo$5bo8bo$5bo7bobo$14b2o!,1,xs12_352y1cia4,
xp2_352y3e,6bo$7bo$2o3b3o$obo7bo$bo8bo$10bo!,1,xs12_2596zz652,
xp2_352y3e,bo$2bo$3o$5bo$5bo$5bo7$4bo$3bobo$3b2o!,1,xs12_2596y28ko,
xp2_352y3e,2bo$obo$b2o3$3b3o7bo$12bobo$13b2o!,1,xs12_2596y2253,
xp2_352y3e,6b2o$5bobo$6bo4$bo$2bo$3o$5bo$5bo$5bo!,1,xs12_352y12596,
xp2_352y3e,8bo$6bobo$7b2o$2o$obo$bo7b3o!,1,xs12_352y18kic,
xp2_77zwoge2,11bo$11b3o$14bo$6bo6b2o$bo4bo$2bo3bo$3o3bo!,1,xs12_256zy6c453,
xp2_77zwoge2,3bo$bobo$2b2o4$4o5$5b2o$5bo$3bobo$3b2o!,1,xs12_253y3c453,
xp2_6952zzyae,11bo$12bo$10b3o4$11b3o11$bo$obo$o2bo$b2o!,1,xs12_256zzyb8kic,
xp2_6952zzyae,2bo$obo3bo$b2o3bo$6bo8$19bo$18bobo$17bo2bo$18b2o!,1,xs12_6952zzyc652,
xp2_6952zzyae,12b2o$11bo2bo$12bobo$13bo5$bo$2bo$3o4$b3o!,1,xs12_6952zzy6256,
xp2_6952zzyae,8bo$6bobo3bo$7b2o3bo$12bo10$bo$obo$o2bo$b2o!,1,xs12_352zzy38kic,
xp2_6952zzyae,bo$2bo$3o4$b3o9$15bo$14bobo$13bo2bo$14b2o!,1,xs12_253zzy98kic,
xp2_6952zzyae,16b2o$15bo2bo$16bobo$17bo9$2bo$obo3bo$b2o3bo$6bo!,1,xs12_y92596zz0ggz121,
xp2_333zzxcik8,19bo$18bobo$17bo2bo$2bo15b2o$obo3b2o$b2o3b2o$6b2o!,1,xs12_256zzy869a4,
xp2_333zzxcik8,9bo$7bobo3b2o$8b2o3b2o$13b2o$b2o$o2bo$obo$bo!,1,xs12_652zy94a96,
xp2_333zzxcik8,3bo$bobo10bo$2b2o9bobo$12bo2bo$13b2o2$4o!,1,xs12_2596zz256,
xp2_333zzxcik8,2b2o$bo2bo$2bobo$3bo9$6bo$bo4bo$2bo3bo$3o3bo!,1,xs12_256y74a96,
xp2_333zzxcik8,15bo$13bobo$14b2o4$12b4o2$b2o$o2bo$obo$bo!,1,xs12_2596zzzy4352,
xp2_333zzxcik8,6bo$bo4bo$2bo3bo$3o3bo9$9bo$8bobo$8bo2bo$9b2o!,1,xs12_2596zzy4652,
xs20_8kk8y169a4zx4aic,7bo$8bo$6b3o3$6bo$5bobo$5bobo$2bo3bo$bobo$o2bo$b2o3$7b2o$6bo2bo$6bobo$7bo!,1,xs12_256zyacik8,
xs20_8kk8y169a4zx4aic,bo$2bo11bo$3o10bobo$5b2o6bo2bo$4bo2bo6b2o$5b2o2$8b2o$7bo2bo$8bobo$9bo!,1,xs12_y96952zggz121,
xp2_7zwck8,2bo$obo8bo$b2o7bobo$10b2o2$3b3o!,1,xs12_x4a96zg8oz01,
xp2_7zwck8,6bo$4bobo$5b2o3$7b3o2$b2o$obo$bo!,1,xs12_256zwcik8,
xp2_7zwck8,bo$2bo$3o$5bo$5bo$5bo5$7b2o$7bobo$8bo!,1,xs12_256zwo4k8zx1,
xp2_7zwck8,4bo$5bo$3b3o$8bo$8bo$8bo$b2o$obo$bo!,1,xs12_x6952zg8oz01,
xp2_7zwck8,2bo$obo$b2o3$3b3o6$6b2o$6bobo$7bo!,1,xs12_256zxcia4,
xs9_252y2253,5b2o$5bobo$6bo7$6bo$2bo2bobo$obo3bo$b2o!,1,xs12_253zzx4a96,
xs9_252y2253,11bo$12bo$10b3o3$bo8bo$obo6bobo$2o8bo!,1,xs12_352zzx4a96,
xs9_252y2253,6bo$2bo2bobo$obo3bo$b2o6$6bo$5bobo$6b2o!,1,xs12_0gy16952z321,
xs9_252y2253,2bo$3bo$b3o3$bo$obo$bo7$bo$obo$b2o!,1,xs12_652y58kic,
xs9_252y2253,6bo8b2o$2bo2bobo6bobo$obo3bo8bo$b2o!,1,xs12_352y58kic,
xs9_252y2253,2bo$3bo$b3o3$bo8b2o$obo6bobo$bo8bo!,1,xs12_ggy16952z121,
xs0_0,8bo$6b2o$7b2o3$5b2o$4bobo$6bo6$bo$b2o$obo!,3,xs12_253z4a96,
xs0_0,13bo$11b2o$12b2o2$2o$b2o11b3o$o13bo$15bo!,3,xs12_256x4aic,
xs0_0,bo$2bo$3o3$bo$2bo$3o3$3b2o$4b2o$3bo!,3,xs12_696zx356,
xs0_0,3bo$b2o$2b2o4$3o$2bo$bo8$b2o$2o$2bo!,3,xs12_256y0354c,
xs0_0,13bo$3o9b2o$2bo3b2o4bobo$bo4bobo$6bo!,3,xs12_ggy62596z121,
xs0_0,4bo$2bobo16bo$3b2o9bo4b2o$15b2o3b2o$14b2o15$2o$b2o$o!,4,xs12_352zy52596,
xs0_0,6bo$7bo2bobo$5b3o2b2o$11bo5$3o$2bo$bo7$22b3o$22bo$23bo!,4,xs12_256y38kic,
xs0_0,4bo$2bobo$3b2o4$obo$b2o$bo3bobo$5b2o$6bo2$14b3o$14bo$15bo!,4,xs12_253zy369a4,
xs0_0,7bo$5bobo$6b2o5$obo$b2o$bo3$2bo$2b2o$bobo2$19bo$18b2o$18bobo!,4,xs12_253zzx8e13,
xs0_0,27bo$25b2o$26b2o8$16bobo$16b2o$17bo$b2o$obo$2bo12b2o$14b2o$16bo!,4,xs12_253x4a96,
xs0_0,3bobo$4b2o$4bo11$17bo$17bobo$17b2o$21b2o$21bobo$21bo9$21bo$20b2o$20bobo$bo$b2o$obo!,5,xs12_696zx4aa4,
xs0_0,19bo$17b2o$18b2o$10bo$bo7bo$2bo6b3o$3o7$14bobo$14b2o$15bo$10b3o$10bo$11bo!,5,xs12_2596y18ko,
xs0_0,12bo$10b2o$obo8b2o$b2o$bo7bo$7bobo$8b2o4$15bo$14b2o$14bobo11$24bo$23b2o$23bobo!,5,xs12_352y08kic,
xs0_0,obo5bobo3bo$b2o6b2o2bo$bo7bo3b3o9$3bo$3b2o$2bobo3$14b2o$13b2o$15bo!,5,xs12_256zzy4cik8,
xs0_0,25bo$7bobo15bobo$8b2o15b2o$8bo4bo$bo10bo$2b2o8b3o$b2o20$2o$b2o$o!,5,xs12_256zx4a96,
xs0_0,23b2o$b2o19b2o$obo21bo$2bo$20b2o$20bobo$20bo$6b3o$8bo$7bo4bo$11b2o$11bobo!,5,xs12_6952zy7256,
xs0_0,bo$2bo$3o$16bo4bo$15bo4bo$15b3o2b3o$25bo$24b2o$24bobo7$11b2o$11bobo$11bo!,5,xs12_352y8cia4,
xs0_0,7bo$8bo$6b3o7$10bobo$11b2o$11bo3b3o$15bo$16bo$o$b2o$2o3$5b2o$4bobo$6bo!,5,xs12_cky7356z11,
xs0_0,24bo$22b2o$23b2o6$21bobo$21b2o$22bo3$23bo$22b2o$22bobo4$3o$2bo$bo$4b3o$6bo$5bo!,5,xs12_0gy269a4z321,
xs0_0,25bobo$25b2o$26bo6$21bo$21bobo$21b2o$obo$b2o$bo2$4b3o20bo$6bo19b2o$5bo20bobo!,5,xs12_4a96zyf4a6,
xs0_0,16bo$15b2o$15bobo2$b2o$obo4bo$2bo5b2o$7b2o3$11bo$10bo$10b3o2$14b3o$14bo$15bo!,5,xs12_352yacia4,
xs0_0,3bo$4bo$2b3o12$3o8bo$2bo2b2o3b2o$bo4b2o2bobo$5bo4$5b2o$6b2o$5bo!,5,xs12_256y3cik8,
