input,rle,cost,output
xs0_0,3o$2bo$bo4b2o$6bobo$6bo5$11bo$11b2o$10bobo3$13b3o$13bo$14bo!,4,xs8_33zzy566,
xs0_0,bobo$b2o$2bo3$2bo$b2o$bobo2$7b2o$6b2o$8bo2$b2o$obo$2bo!,4,xs8_33zy1cc,
xs0_0,13bobo$13b2o$14bo9$12bo$obo7b2o$b2o8b2o$bo3$12b2o$12bobo$12bo!,4,xs8_252wcc,
xs0_0,4bo$4bobo$4b2o17$9bo$8b2o$8bobo8$bo$b2o$obo$6bo$5b2o$5bobo!,4,xs8_33zyfcc,
xs0_0,5bo$3bobo$4b2o5$5bo$5bobo$5b2o4$5b2o$3o3b2o$2bo2bo$bo!,4,xs8_033z66,
xs0_0,obo$b2o$bo17$14b3o$9b3o2bo$11bo3bo$10bo4$10b3o$12bo$11bo!,4,xs8_33zy5cc,
xs0_0,3bo$bobo3b3o9bo$2b2o3bo10bo$8bo9b3o3$bo$2bo$3o3$13bobo$13b2o$14bo!,5,xs8_33zy533,
xs0_0,10bo$8b2o$9b2o2$13bo$2bo10bobo3bo$obo10b2o4bobo$b2o16b2o3$20b2o$19b2o$21bo!,5,xs8_33y4oo,
xs0_0,18bo$18bobo$18b2o6$5bo$6b2o$5b2o5bobo$b2o10b2o$obo10bo$2bo$23b2o$23bobo$23bo!,5,xs8_33y9oo,
xs0_0,3o$2bo$bo14b2o$6bo9bobo$7b2o7bo$6b2o6$9b3o$11bo3bo$10bo3b2o$14bobo!,5,xs8_33zzydoo,
xs0_0,21bo$20bo$20b3o11$bo$2bo3bobo$3o4b2o$7bo3$7b2o$8b2o$7bo6$27bo$26b2o$26bobo!,5,xs8_33zoo,
xs0_0,13bo$14b2o$13b2o7$13bobo$14b2o$14bo4b3o$19bo$20bo2$2o$b2o$o$16b3o$16bo$17bo!,5,xs8_33woo,
xs0_0,6bo8bo$5bo8bo$5b3o6b3o3$9bo$8b2o$8bobo11$3o$2bo$bo3b3o$5bo$6bo!,5,xs8_252y3cc,
xs0_0,obo$b2o$bo2$7bo$8b2o$7b2o$12bo$11bo$4b3o4b3o$4bo$5bo12$5b2o$6b2o$5bo!,5,xs8_252zzyloo,
xs0_0,13bo$14bo$12b3o$17bobo3b2o$17b2o3b2o$18bo5bo3$2b2o$3b2o$2bo3$2o$b2o$o!,5,xs8_33zy1oo,
xs0_0,obo$b2o$bo2$9bobo$10b2o$10bo2$15b2o$10b2o3bobo$9b2o4bo$11bo7$2b2o$bobo$3bo!,5,xs8_33zy066,
xs0_0,o$b2o$2o7$14bobo$14b2o$15bo2$6b2o13bo$5bobo12bo$7bo12b3o3$23b2o$23bobo$23bo!,5,xs8_33zy8cc,
xs0_0,14bo$4bo8bo$2bobo8b3o$3b2o5$7bo$8b2o$obo4b2o3b3o$b2o9bo$bo11bo!,5,xs8_252zy2cc,
xs0_0,2bo$3bo$b3o3$17bobo$17b2o$18bo3$19b2o$2o11b2o3b2o$b2o10bobo4bo$o12bo!,5,xs8_252y2cc,
xs0_0,6bo$7bo$5b3o3$obo$b2o$bo5bo$5b2o$6b2o3$2bo$2b2o$bobo10$12bo$11b2o$11bobo!,5,xs8_33y933,
xs0_0,2bo$obo$b2o2$11bo6bo$9b2o7bobo$10b2o6b2o2$4b3o$6bo4b2o$5bo6b2o$11bo!,5,xs8_33y3oo,
xs0_0,9bo$10bo$8b3o$14bo$14bobo$14b2o2$11b2o$10b2o$3o9bo$2bo$bo3$8bo$8b2o$7bobo!,5,xs8_ggy333z11,
