input,rle,cost,output
xs0_0,4bo$3bo$3b3o3$2bo$obo$b2o9$16b3o$16bo$17bo!,3,xs11_33zw6952,
xs0_0,5bo$6bo$4b3o$2o$b2o6b2o$o7bobo$10bo!,3,xs11_33y52596,
xs0_0,2bo$obo$b2o5$bo$2bo4bo$3o2b2o$6b2o!,3,xs11_2596woo,
xs0_0,3bo$3bobo$3b2o4$obo$2o$bo3$b2o$bobo$bo!,3,xs11_69a4zy633,
xs0_0,2bo$3bo3bobo$b3o3b2o$8bo6$bo$b2o$obo!,3,xs11_0gyf2552z123,
xs0_0,11bo$11b2o$10bobo$3o12b3o$2bo12bo$bo14bo!,3,xs11_w4a96z66,
xs0_0,bo8b3o$b2o7bo$obo3b2o3bo$5bobo$7bo!,3,xs11_33w2596,
xs0_0,bo$b2o$obo3bo$5b2o$5bobo7$b2o$obo$2bo!,3,xs11_33zy5cia4,
xs0_0,7bo$bo5bobo$2bo4b2o$3o3$3b2o$3bobo$3bo!,3,xs11_w69a4z33,
xs0_0,9bobo$9b2o$10bo2$3o$2bo$bo3b2o$5bobo$5bo!,3,xs11_253zy1696,
xs0_0,7bo$3o3b2o$2bo3bobo$bo10$6bo$5b2o$5bobo!,3,xs11_33zw8kic,
xs0_0,11b2o$11bobo$11bo2$3o$2bo2b3o$bo3bo$6bo!,3,xs11_253zx4aa4,
xs0_0,17bo$17bobo$17b2o11$25bobo$25b2o$26bo3$23b2o$23bobo$23bo$bo$b2o$obo!,4,xs11_8e13zzzy533,
xs0_0,2bobo$3b2o$3bo$15bo$14b2o$14bobo$10bo$10b2o$9bobo6$3o$2bo$bo!,4,xs11_x8e13z33,
xs0_0,2bo$obo$b2o3$3b2o$4b2o$3bo4$10b2o$9bobo$11bo$14b3o$14bo$15bo!,4,xs11_31e8zy3cc,
xs0_0,11bo$10bo$10b3o7$18bo$11bo4b2o$12b2o3b2o$11b2o$bo$b2o$obo!,4,xs11_33y28kic,
xs0_0,4bo5bo$5bo3b2o$3b3o3bobo3$7bo$7b2o$6bobo5$2o$b2o$o!,4,xs11_2552zyd6a4,
xs0_0,9bo$7b2o$8b2o2$bo$2bo4bo$3o2b2o$6b2o3$10b3o$10bo$11bo!,4,xs11_x4a96z33,
xs0_0,obo$b2o6bo$bo8b2o$9b2o$14bobo$14b2o$15bo5$3b2o$2bobo$4bo!,4,xs11_31e8z66,
xs0_0,11bo$9b2o$bo8b2o$2b2o$b2o3$2o$obo$o10$7b3o$7bo$8bo!,4,xs11_178cy2oo,
xs0_0,5bo$3bobo$4b2o2$b2o$obo$2bo4bo$5bobo$6b2o6$10b2o$9b2o$11bo!,4,xs11_2596z66,
xs0_0,11bo$12b2o$11b2o2$16bobo$10b2o4b2o$10bobo4bo$10bo3$b2o$obo$2bo!,4,xs11_652w696,
xs0_0,o$b2o$2o9$13b3o$9bo3bo$9b2o3bo$8bobo2$12b2o$13b2o$12bo!,4,xs11_3308kic,
xs0_0,16bo$17b2o$16b2o4$19b2o$19bobo$19bo$14b2o$13b2o$15bo5$3o$2bo$bo!,4,xs11_696zy1352,
xs0_0,2bo$obo4bo$b2o3bo$6b3o5$3b3o$5bo$4bo5b2o$9b2o$11bo!,4,xs11_33zxcia4,
xs0_0,bobo$2b2o$2bo3$2o$b2o$o8$22b2o$15bo6bobo$14b2o6bo$14bobo!,4,xs11_g8g256z121,
xs0_0,5bobo$5b2o$6bo8bo$13b2o$14b2o$3b2o$2b2o$4bo6$bo$b2o$obo!,4,xs11_4a96zy566,
xs0_0,o$b2o$2o4$2b3o$4bo9bo$3bo9bo$13b3o6$5b2o$5bobo3b2o$5bo5bobo$11bo!,5,xs11_69a4zyd33,
xs0_0,2bo$obo$b2o6$3bobo12bo$4b2o12bobo$4bo8b3o2b2o$13bo$14bo6$10b2o$10bobo$10bo!,5,xs11_4a96zzy566,
xs0_0,7bo$5bobo$6b2o3$bo$2bo15bo$3o15bobo$18b2o4$7bobo$8b2o$8bo3$5b2o$6b2o$5bo!,5,xs11_253zx696,
xs0_0,15bo$13b2o$14b2o$6bo$7b2o$6b2o9$6b2o$6bobo$bo4bo$b2o$obo5$3b3o$5bo$4bo!,5,xs11_2596zy9oo,
xs0_0,10bo10bobo$11b2o8b2o$10b2o10bo3$12bobo$12b2o$13bo2$2bo$obo$b2o14$11b2o$10b2o$12bo!,5,xs11_253z696,
xs0_0,16bo$14b2o$15b2o8$obo$b2o$bo3$8b2o$9b2o3b2o$8bo4b2o$15bo3b2o$18b2o$20bo!,5,xs11_0gy22552z123,
xs0_0,15bo$14bo$14b3o2$19bo$obo16bobo$b2o16b2o$bo2$4b2o3bobo$5b2o2b2o$4bo5bo!,5,xs11_4a96zzyb66,
xs0_0,12bo$12bobo$12b2o2$7bo$8b2o$7b2o3$8b2o$8bobo$8bo7$2o$b2o$o12b3o$13bo$14bo!,5,xs11_w6952zzz33,
xs0_0,2bo$obo$b2o7$14bo$13b2o$13bobo3$12bo4b3o$12b2o3bo$11bobo4bo6$28bo$27b2o$27bobo!,5,xs11_256zy6okc,
xs0_0,2bo$obo4bo$b2o3bo$6b3o6$11bo$9b2o$10b2o4$bo$b2o$obo$7bo$7b2o$6bobo!,5,xs11_696zy1253,
xs0_0,3bobo$4b2o7bobo$4bo8b2o$14bo7$obo$b2o10b2o$bo11bobo$13bo2$3b2o$2bobo$4bo!,5,xs11_33zy3c871,
xs0_0,12bobo$12b2o$13bo8$o$b2o$2o9b3o$5bo5bo$5bobo4bo5b3o$5b2o11bo$19bo!,5,xs11_33y1cia4,
xs0_0,12bo$13b2o$12b2o3$15bobo$15b2o$16bo7$2o$b2o$o17b3o$18bo$19bo4$19bo$18b2o$18bobo!,5,xs11_4a96zya66,
xs0_0,o$b2o$2o5bobo$8b2o$8bo6$bo$2b2o$b2o3$4bo$4b2o$3bobo4$21b2o$21bobo$21bo!,5,xs11_2596zy633,
xs0_0,17bo$15b2o$16b2o2$2bo16b3o$obo16bo$b2o3bo13bo$5bo$5b3o2$11bo$10b2o$10bobo!,5,xs11_253zzw696,
xs0_0,o$b2o$2o8$17bo$17bobo$17b2o3$18b2o$18bobo$18bo5$22b3o$22bo$23bo2$3b2o$4b2o$3bo!,5,xs11_33zzw69a4,
xs0_0,21bo$19b2o$15bo4b2o$obo12bobo$b2o12b2o$bo2$14bo$13b2o$13bobo2$8b2o$7bobo$9bo!,5,xs11_252w6952,
xs0_0,17bo$15b2o$16b2o3$obo$b2o$bo18bo$18b2o$19b2o$6bobo$7b2o$7bo2$10b3o$10bo$11bo!,5,xs11_2596zcc,
xs0_0,6bobo$7b2o$7bo3$b2o5bo$obo4b2o$2bo4bobo!,3,xs11_255208kc,
