input,rle,cost,output
xs0_0,2b2o$2bobo$2bo3$3o$2bo$bo4b3o$6bo$7bo!,3,xs10_2552y1cc,
xs0_0,obo$b2o4bo$bo4bo$6b3o6$4b3o$4bo$5bo!,3,xs10_696zx252,
xs0_0,3o$2bo6bobo$bo7b2o$10bo3$9b2o$9bobo$9bo!,3,xs10_0gy2696z121,
xs0_0,13bo$11b2o$12b2o4$6bo$4b2o$5b2o3$b2o$obo$2bo8$13b3o$13bo$14bo!,4,xs10_2552zy5oo,
xs0_0,obo$b2o$bo2$11bo$9b2o$10b2o2$7bo$5b2o$6b2o4$3b3o$5bo$4bo!,4,xs10_33zzzx696,
xs0_0,15bo$16b2o$15b2o$20bobo$20b2o$21bo$4bo$5bo$3b3o8$3o$2bo$bo!,4,xs10_33zy7696,
xs0_0,14bo$13bo$13b3o13$11b2o$11bobo$2o9bo$b2o$o$8b3o$10bo$9bo!,4,xs10_w2552z33,
xs0_0,3o11b2o$2bo10b2o$bo7b2o4bo$8bobo$10bo7$7bo$7b2o$6bobo!,4,xs10_33zzyjcic,
xs0_0,9bobo$10b2o$10bo6$17bo$17bobo$17b2o3$15b2o$15bobo$15bo8$3o$2bo$bo!,4,xs10_g8gy2696z01,
xs0_0,8bo$6b2o$7b2o10$11bo$9b2o$10b2o4$9b2o$9bobo$3o6bo$2bo$bo!,4,xs10_696zzzyc33,
xs0_0,15bo$16bo$14b3o4$12b2o$bo11b2o$b2o9bo$obo3$24bo$23b2o$23bobo!,4,xs10_0356zoo,
xs0_0,11bo$10bo$10b3o3$2bobo$3b2o$3bo$13b3o$13bo$3o11bo$2bo$bo!,4,xs10_x696zzz33,
xs0_0,20b2o$15bo3b2o$15b2o4bo$14bobo8$21b3o$21bo$22bo$2o$b2o$o!,4,xs10_33zy1696,
xs0_0,24bobo$24b2o$25bo$2bo$3b2o$2b2o2$6b2o$7b2o$6bo5$b2o$obo$2bo!,4,xs10_33zx696,
xs0_0,o$obo$2o2$4bo$3b2o7b2o$3bobo6bobo$12bo5$5b2o$4b2o$6bo!,4,xs10_0696z66,
xs0_0,11bo$10b2o$10bobo$b2o$obo4bo$2bo3b2o$6bobo6$4b2o$5b2o$4bo!,4,xs10_33w6ac,
xs0_0,5bo$6b2o4bobo$5b2o5b2o$b2o10bo$obo$2bo4$10b2o$9bobo$11bo!,4,xs10_33zz696,
xs0_0,8bobo3bo$9b2o3bobo$9bo4b2o8$14b2o$13b2o$15bo8$2o$b2o$o!,4,xs10_33wcic,
xs0_0,3bo$4b2o5b3o$3b2o6bo$12bo$7b3o$2o7bo$b2o5bo$o!,4,xs10_2552woo,
xs0_0,13bo$12bo$12b3o6$bo$2bo$3o2$11bo$10b2o$2o8bobo$b2o$o!,4,xs10_253zzy58kc,
xs0_0,4bo$4bobo$4b2o2$7b2o$bo5bobo$o6bo$3o5$3b2o$3bobo$3bo!,4,xs10_33zy0696,
xs0_0,bo$2bo$3o$7bobo$8b2o$8bo$2o$b2o$o6$16b2o$15b2o$17bo$11b2o$11bobo$11bo!,5,xs10_2552zy566,
xs0_0,12bo$10b2o$6bo4b2o$7bo$5b3o7$b2o$obo$2bo3$19b3o$19bo$20bo9$14b3o$14bo$15bo!,5,xs10_696zy466,
xs0_0,15bo$13bobo$14b2o8$24bobo$24b2o$25bo3$27b2o$26b2o$28bo6$3o12bo$2bo12b2o$bo12bobo!,5,xs10_252zzxcic,
xs0_0,8bo$8bobo$8b2o5$5bo$4bo$4b3o4$5b2o$4b2o$6bo3$2o$b2o$o2$10b2o$10bobo$10bo!,5,xs10_33zy7cic,
xs0_0,bo$2bo$3o4$bo$2bo$3o3$3bo$3b2o$2bobo10$21b2o$20b2o$22bo$2o$b2o$o!,5,xs10_33zcic,
xs0_0,o$b2o$2o8$11bo$9bobo3bobo$10b2o3b2o$16bo6$13b3o$13bo$14bo$25b2o$24b2o$26bo!,5,xs10_33y3356,
xs0_0,10b2o3b3o$11b2o2bo$10bo5bo5$3o5bo$2bo5b2o$bo5bobo12b2o$21b2o$23bo!,5,xs10_x696z33,
xs0_0,bobo$2b2o$2bo7$6bo$7bo$5b3o6$b2o$obo$2bo3b3o$6bo$7bo6$15bo$14b2o$14bobo!,5,xs10_33zx2552,
xs0_0,22bo$22bobo$22b2o7$23bo5bo$22bo4b2o$22b3o3b2o4$24b2o$23b2o$25bo3$3o$2bo$bo!,5,xs10_696zy166,
xs0_0,13bobo$bo11b2o$o13bo$3o6$2b2o$2bobo$2bo3$3o$2bo7b3o$bo8bo$11bo!,5,xs10_33zy4696,
xs0_0,8bobo$9b2o$9bo$13b2o$13bobo$13bo5$3b2o$2bobo$4bo$9bo$8b2o$8bobo2$2o$b2o$o!,5,xs10_696zzzyf66,
xs0_0,4bo$5b2o$4b2o2$b2o21bo$obo21bobo$2bo21b2o5$13b2o$12b2o$14bo2$19b2o$18b2o$20bo!,5,xs10_33zy3696,
xs0_0,15bo$15bobo$15b2o6$4bo$5bo$3b3o2$7b3o$bo5bo$b2o5bo$obo5$10b2o$10bobo$10bo!,5,xs10_33zxokc,
xs0_0,4bo$2bobo$3b2o$18b2o$18bobo$5bo12bo$5b2o$4bobo2$8bo$2o6b2o$b2o4bobo$o!,5,xs10_696zy633,
xs0_0,3bo$4b2o$3b2o6bobo$11b2o$12bo$bo$b2o$obo2$5bo$4bo$4b3o6$3o$o$bo!,5,xs10_33zy8696,
xs0_0,20bo$20bobo$20b2o3$11bo$12b2o$11b2o3$14bo$14bobo$14b2o3$13bo$b2o9b2o$obo9bobo$2bo!,5,xs10_2552zcc,
xs0_0,22bo$21bo$21b3o5$22bo$20b2o$21b2o2$3b2o13bo$2bobo12b2o$4bo12bobo10$bo$b2o$obo!,5,xs10_696zy566,
xs0_0,2bobo3bo$3b2o3bobo$3bo4b2o12$12b2o$11b2o$13bo3$bo12bo$2o11b2o$obo10bobo!,5,xs10_2552zyl66,
xs0_0,20bo$20bobo$20b2o4$2bo$obo$b2o3$5bo$3bobo$4b2o3b3o$9bo$10bo10$14b2o$13b2o$15bo!,5,xs10_2552zzy533,
xs0_0,13bo$12bo$12b3o$bobo$b2o$2bo2$7b2o$b2o4bobo$obo4bo$2bo4$9b2o$8b2o$10bo!,5,xs10_33zw4aa4,
xs0_0,14bo$15bo2bobo$2o11b3o2b2o$b2o4bobo9bo$o7b2o$8bo3$15b2o$14bobo$16bo!,5,xs10_x696zggz11,
xs0_0,14bo$13bo$8bo4b3o$9b2o$8b2o$2bo$obo$b2o9$5b2o$4bobo$6bo!,4,xs10_33zy1cic,
xs0_0,8bobo$8b2o$9bo5$9bo$8b2o$8bobo$2bo$obo$b2o4$3b2o$2b2o$4bo!,4,xs10_2552y7cc,
xs0_0,6bo$7b2o$6b2o5$22bo$22bobo$22b2o$18b2o$17b2o$19bo9$10b2o$b2o7bobo$obo7bo$2bo!,5,xs10_x25a4z66,
xs0_0,28bo$2bo24bo$obo24b3o$b2o$7bo$8bo$6b3o2$3bo$3b2o$2bobo3$10b2o$11b2o$10bo!,5,xs10_696zye33,
xs0_0,2bo9bo$obo8bo$b2o8b3o2$16b2o$2b2o12bobo$bobo12bo$3bo2$10b2o$9bobo$11bo!,5,xs10_696zy966,
