input,rle,cost,output
xs0_0,7bo$o5bo$b2o3b3o$2o3$7b2o$6b2o$8bo!,3,xs16_0ggy56996z3443,
xs0_0,14bo$13bo$bo4b3o4b3o$b2o3bo$obo4bo10$17b2o$17bobo$17bo!,4,xs16_0ccx6996z66,
xs0_0,o$b2o$2o8$24bo$24bobo$24b2o3$26b2o$25b2o$27bo4$15b3o$15bo$16bo!,4,xs16_2552zy2696y833,
xs0_0,6bobo$6b2o$7bo7$2o$b2o$o$9bo$7bobo$8b2o4$9b3o$9bo$10bo!,4,xs16_33y2o4ozy51zx8kk8,
xs0_0,6bobo$6b2o$7bo3$obo$b2o$bo2$5b3o$5bo$6bo5$15b3o$15bo$16bo!,4,xs16_3jgz0110oozwoo,
xs0_0,bo$2bo$3o3$9bo5bo$10b2o2bo$9b2o3b3o5$10b2o$9b2o$11bo!,4,xs16_02596y1ooz4ac,
xs0_0,3o$2bo$bo14b2o$16bobo$16bo7$9b3o$11bo3bo$10bo3b2o$14bobo!,4,xs16_2552zy2696zyh33,
xs0_0,obo$b2o$bo$5bo$5b2o19b2o$4bobo19bobo$26bo5$16bo$15b2o$15bobo!,4,xs16_2lmyb8kk8z121,
xs0_0,16bo$14b2o$15b2o2$o$b2o$2o16$8b2o$9b2o$8bo4b2o$13bobo$13bo!,4,xs16_33w66zzy033x33,
xs0_0,10bobo$10b2o$11bo4$bo9bo$2bo7b2o$3o7bobo4$b2o$2b2o$bo!,4,xs16_33033zy56996,
xs0_0,6bo$7b2o$2bo3b2o$obo$b2o2$7b3o$9bo$8bo4$6b2o$6bobo$6bo!,4,xs16_0696zz4aa4w33,
xs0_0,5bobo$5b2o$6bo$b2o$obo$2bo4$7bo$6b2o$6bobo7$8b3o$8bo$9bo!,4,xs16_033zzx696z2552,
xs0_0,6bobo4bo$7b2o3bo$7bo4b3o7$bo$2bo19bo$3o17b2o$21b2o!,4,xs16_6996y9ciic,
xs0_0,20bo$19bo$14bo4b3o$15b2o$14b2o15$24b3o$24bo$25bo$b2o$obo$2bo!,4,xs16_696zzw8kc0ca4,
xs0_0,18bo$18bobo$18b2o3$2o$b2o3b2o$o4b2o$7bo3$5b2o$4bobo$6bo!,4,xs16_2552y84a4zy2696,
xs0_0,10b3o$10bo$6b2o3bo$5bobo$7bo6$bo9b2o$b2o7b2o$obo9bo!,4,xs16_66y4696zy1cic,
xs0_0,bo4bo$2bo2bo$3o2b3o5$17b2o$16b2o$18bo$11b2o$10b2o$12bo!,4,xs16_33y22552zya696,
xs0_0,obo$b2o$bo11bo$12bo$12b3o3$11bo$10b2o$10bobo9$b2o$obo$2bo!,4,xs16_w33z8kk8zyjo4ozyk1,
xs0_0,7bo$8bo$6b3o12$9bobo$10b2o$10bo2$14b3o$14bo$15bo3$bo$b2o$obo!,4,xs16_33y14aa4zx696,
xs0_0,obo$b2o$bo$15bo9bo$9b2o3b2o7b2o$8bobo3bobo7b2o$10bo!,4,xs16_66w33y1ciic,
xs0_0,21bo$19b2o$20b2o5$bo$2b2o$b2o3$b2o$obo$2bo3$15bo$14b2o$14bobo!,4,xs16_ck8w33zy56952,
xs0_0,o$b2o$2o3$15b3o$10b3o2bo$12bo3bo$11bo10$20b2o$19b2o$21bo!,4,xs16_2552zw8kk8zoo,
xs0_0,15bo$16b2o$15b2o$20bobo$20b2o$21bo$4bo$5bo$3b3o7$18bo$3o14b2o$2bo14bobo$bo!,5,xs16_33w6996zy866,
xs0_0,16b2o$15b2o$17bo$2o$b2o$o5bo$7b2o$6b2o$16bo$10b2o3b2o$9bobo3bobo$11bo!,5,xs16_6996zwooy8cc,
xs0_0,14bo$12b2o$13b2o7$bo12bo$2b2o8b2o$b2o10b2o2$5bo$5b2o$4bobo6$3o$2bo$bo!,5,xs16_0jjz3421zx8kc,
xs0_0,29bo$27b2o$28b2o9$11bo$9bobo$10b2o3$8b2o$7bobo$9bo5$b2o$obo$2bo5$b2o$obo$2bo!,5,xs16_33w66zzzzrr,
xs0_0,2bobo$3b2o3bo$3bo3bo$7b3o4$19bobo$19b2o$20bo2$16bo$15b2o$15bobo5$2o$b2o$o!,5,xs16_oox2552zy7696,
xs0_0,12bo$11bo$11b3o$8bo$6bobo$7b2o13$b2o$obo$2bo$11bo3b2o$10b2o3bobo$10bobo2bo!,5,xs16_33zye2552zy9696,
xs0_0,6bobo$bo4b2o$2bo4bo$3o3$17bobo$17b2o$6b2o10bo$6bobo4b3o$6bo6bo$14bo!,5,xs16_2552yfoozy84aa4,
xs0_0,7bo$8bo$6b3o3$2bo5bobo$obo5b2o$b2o6bo5$18b2o$18bobo$18bo3$12b2o$12bobo$12bo!,5,xs16_6996zw66woo,
xs0_0,25bo$23b2o$24b2o10$10bo$8bobo$9b2o3$7b2o$6bobo$8bo5$3o$2bo$bo2$31b2o$31bobo$31bo!,5,xs16_33y5ccy88k8zy6cc,
xs0_0,obo24bobo$b2o24b2o$bo26bo12$14bo$15bo$13b3o2$19bo$18b2o$18bobo8$24b3o$24bo$25bo!,5,xs16_696z0gx33z343,
xs0_0,7bo$5bobo$6b2o4$11bo$5bo4bo$6b2o2b3o$5b2o2$bo$2bo$3o4$13b3o$13bo$14bo!,5,xs16_33w33zz66woo,
xs0_0,obo$b2o$bo$4bobo$5b2o$5bo4$6b2o11bo$5bobo7bo3bobo$7bo5bobo3b2o$14b2o!,5,xs16_x66y0696z2552,
xs0_0,19bo$17b2o$18b2o8$7bo$b2o2bobo9bo$obo3b2o8b2o$2bo13bobo$11b3o$13bo$12bo!,5,xs16_2552y02552y733,
xs0_0,17bobo$17b2o$18bo2$bo$b2o$obo2$5b2o$4b2o$6bo6b3o$13bo$14bo5$19b2o$18b2o$20bo!,5,xs16_33y166x66zycoo,
xs0_0,13bobo$13b2o$14bo6$obo$2o$bo8b2o$9b2o$11bo$2bo$b2o$bobo9b3o$13bo$14bo!,5,xs16_2552zy2696y233,
xs0_0,12bo$10b2o$11b2o3$5bo$6b2o$5b2o2$8bo10bobo$7bo11b2o$2o5b3o10bo$b2o$o!,5,xs16_033z696zy64aa4,
