input,rle,cost,output
xs0_0,13b3o$13bo$14bo$bo$b2o$obo3b3o$6bo$7bo4$16b2o$16bobo$16bo!,4,xs12_o4oy02552z01,
xs0_0,bo$2b2o$b2o6$14bo$13b2o$3o10bobo$2bo5b2o$bo7b2o$8bo!,4,xs12_6996zy533,
xs0_0,2o$b2o2b3o$o4bo$6bo3$4bo$4b2o$3bobo14b2o$19b2o$21bo!,4,xs12_2552y8696,
xs0_0,o$b2o$2o7$8bo$7b2o$7bobo2$3b3o$5bo$4bo3$5b3o$7bo$6bo!,4,xs12_696zwcic,
xs0_0,32bo$31bo$bo29b3o$2bo$3o3$3b3o$5bo$4bo10$33bo$32b2o$32bobo!,4,xs12_33ycciic,
xs0_0,12bo$12bobo$12b2o3$14bo$12b2o$13b2o$7b3o$9bo$8bo3$3o$2bo$bo!,4,xs12_0696z696,
xs0_0,6bo$6bobo$6b2o9$7bo$2bo3bo$3bo2b3o$b3o8$2o$b2o$o!,4,xs12_o4k8y5352z01,
xs0_0,4bo4bobo$5bo3b2o$3b3o4bo10$10bo$8b2o$b2o6b2o$obo$2bo!,4,xs12_33zzxciic,
xs0_0,4bobo$4b2o$5bo3bo$9bobo$3o6b2o$2bo$bo4bo$5b2o$5bobo!,4,xs12_33wciic,
xs0_0,10bo$9bo$bo7b3o$2bo$3o3$3b2o$3bobo$3bo$8b2o$7b2o$9bo!,4,xs12_696zzwcic,
xs0_0,bo9bo$2bo7bo$3o2bo4b3o$6b2o$5b2o16$18b2o$18bobo$18bo!,4,xs12_033zzy566zz33,
xs0_0,5bo$6bo10bo$4b3o10bobo$17b2o3$17bo$16b2o$9b3o4bobo$11bo$10bo10$3o$2bo$bo!,5,xs12_696zy4cic,
xs0_0,21bobo$21b2o$22bo9$bo10b2o$b2o9bobo$obo3b3o3bo$8bo$7bo8$b2o$obo$2bo!,5,xs12_4a96zy78kc,
xs0_0,bo$2bo$3o10$19bo$9bo8bo$7bobo8b3o$8b2o$12b3o$14bo$13bo3$11bo$11b2o$10bobo!,5,xs12_032156zz66,
xs0_0,bo$2bo$3o2$6bo$7bo$5b3o4$bobo$2b2o$2bo3b3o$6bo$7bo6$4b2o$3bobo$5bo!,5,xs12_33y2ciic,
xs0_0,9bo$9bobo$9b2o3$9bobo$9b2o$10bo3$bo9b3o3b2o$b2o8bo4b2o$obo9bo5bo!,5,xs12_352zzw6952,
xs0_0,17bo6bo$17bobo2b2o$17b2o4b2o4$7b2o14b3o$8b2o13bo$7bo16bo9$b2o$obo$2bo!,5,xs12_y86996zggz11,
xs0_0,19bobo$19b2o$20bo14$5b3o$5bo$2o4bo$b2o$o19b2o$9b3o8bobo$9bo10bo$10bo!,5,xs12_33zy4ciic,
xs0_0,obo$b2o$bo2$20bo$19bo$19b3o$14bo$14bobo$14b2o4$14b3o$14bo11b3o$15bo10bo$27bo!,5,xs12_33x66y0oo,
xs0_0,9bo$7b2o$8b2o4$6bo$4bobo$5b2o$b2o$obo$2bo$14b2o$13b2o$b2o12bo$obo$2bo!,5,xs12_696zy4696,
xs0_0,16bo$14b2o$15b2o7$b3o$3bo$2bo6$3ob3o$2bobo$bo3bo4$3o$2bo$bo!,5,xs12_33yb66zy933,
xs0_0,5bobo$6b2o$6bo2$19bo$17b2o$18b2o2$14bo$15b2o$14b2o3$6b3o$8bo$7bo2$bo$b2o$obo!,5,xs12_x6996zz252,
xs0_0,obo$b2o$bo3$14bo$12b2o$13b2o3$11b2o$11bobo$11bo$2bo$2b2o3b3o$bobo5bo$8bo!,5,xs12_33xoozzoo,
xs0_0,2bo$3b2o$2b2o4$2bo$obo$b2o2$17bo$16b2o$b3o12bobo$3bo5b2o$2bo7b2o$9bo!,5,xs12_33zzw6996,
xs0_0,19bo$19bobo$19b2o$13bo$11bobo$12b2o4$7bo$7bobo$7b2o2$7b2o$bo5bobo$b2o4bo$obo!,5,xs12_2552zy94aa4,
xs0_0,6bo$6bobo$6b2o7$3bo$b2o$2b2o4$3o$2bo8b2o$bo8b2o$12bo2$bo$2o$obo!,5,xs12_w6996zzz66,
xs0_0,4bo$5bo$3b3o2$7bobo$7b2o4bo$8bo3bo$o11b3o$b2o$2o4$3b2o$2bobo$4bo!,5,xs12_6996zy666,
xs0_0,11bobo$11b2o$12bo3$2bo$obo4bo$b2o3bo$6b3o6$3bobo$3b2o$4bo$8bo$7b2o$7bobo!,5,xs12_g8gy7696z121,
xs0_0,2bo$obo$b2o$9bo$9bobo$9b2o3$8bo$9bo$3b2o2b3o$2bobo13bo$4bo11b2o$17b2o!,5,xs12_033zz33w66,
xs0_0,22bo$22bobo$22b2o4$24b2o$23b2o$25bo6$31b3o$31bo$32bo$bo36bo$b2o34b2o$obo34bobo!,5,xs12_2552zzy7696,
xs0_0,27bo$27bobo$27b2o9$32bo$31bo$bo29b3o$2bo$3o3$3b3o$5bo$4bo10$33bo$32b2o$32bobo!,5,xs12_33zzzwciic,
xs0_0,6bo$2o3b2o$b2o2bobo$o9bo$9b2o$9bobo$17bobo$17b2o$18bo5$5b3o$7bo$6bo!,5,xs12_6996zy733,
xs0_0,4bo$2bobo$3b2o$25bo$23b2o$24b2o2$bo$b2o13bo$obo13b2o7b3o$15bobo7bo$26bo!,5,xs12_ckggy6253zx1,
xs0_0,10bobo$6bo3b2o$4bobo4bo$5b2o8$bo$b2o6b3o$obo6bo$10bo4$12bo$11b2o$11bobo!,5,xs12_033z66y8oo,
xs0_0,11bobo$o11b2o$b2o9bo$2o5$17bo$16b2o$16bobo2$2b2o$bobo9b2o$3bo10b2o$13bo!,5,xs12_6996zzyd33,
xs0_0,21bo$2bo18bobo$obo18b2o$b2o3$14bo$14bobo$14b2o3$16b2o$16bobo$16bo6$4b3o$6bo$5bo!,5,xs12_33woowcc,
xs0_0,2bo20bo$obo18b2o$b2o19b2o3$11bo$9bobo$10b2o$14bo$13bo$13b3o5$11b2o$10bobo$12bo!,5,xs12_652zy44aic,
xs0_0,8bo$7bo$7b3o$12b2o$11b2o4b2o$13bo3bobo$17bo$23bo$22b2o$22bobo6$2o$b2o$o!,5,xs12_33xoox33,
xs0_0,5bo$5bobo$5b2o7$4b2o$4bobo$4bo2$3o$2bo$bo4$b2o$2b2o$bo$7b2o$6b2o$8bo!,5,xs12_33y0ccx66,
xs0_0,19bo$18bo$18b3o4$3o16bo$2bo16bobo$bo17b2o$15bo13b2o$15b2o12bobo$14bobo12bo!,5,xs12_33yaccw66,
xs0_0,2bo$obo$b2o3$4bo$3b2o$3bobo$9bo$9bobo$9b2o2$3b3o$5bo$4bo!,4,xs12_256zy46952,
xs0_0,7bobo$8b2o$8bo6$5bobo$bo3b2o$2bo3bo$3o3$6b3o$6bo$7bo6$4b3o$6bo$5bo!,5,xs12_2552zzxcic,
