input,rle,cost,output
xs0_0,2bo$3bo$b3o5$b2o$obo$2bo3$11b2o$10bobo$12bo3b3o$16bo$17bo!,4,xs48_y1696z2552wgw2552zy1343y3o4ozy68kk8w1w8kk8zybcic,
xs0_0,2bo12bo$obo10bobo$b2o11b2o4$2b3o$4bo$3bo5$14b3o$16bo$15bo!,4,xs48_y1696z2552wgw2552y3o4ozy1343y38kk8w1w8kk8zygcic,
xs0_0,o$b2o$2o4$8bo$6bobo$7b2o4$6b2o$7b2o$6bo4$11b2o$10bobo$12bo!,4,xs48_g88gy3ggw356o8gz121y4123ckow11zye696y3ciczymck8,
xs0_0,24bo$22b2o$23b2o12$o23b2o$b2o21bobo$2o22bo4$b3o$3bo$2bo!,4,xs48_y1696z2552wgw2552zy1343zy9696zy42552wgw2552zy9343,
