input,rle,cost,output
xs0_0,9bo$7b2o$8b2o10$o6bo$b2o2b2o$2o4b2o!,3,xp2_ggg066y170gggzy0ey2e,
xs0_0,obo$b2o$bo$10bobo$4bobo3b2o$4b2o5bo$5bo!,3,xp2_2552gggz4aa4,
xs0_0,2bo$2o$b2o2$5b2o$4b2o$6bo4$b2o$2o$2bo!,3,xp2_33ws,
xs0_0,2bo6bo$3b2o2b2o$2b2o4b2o4$b2o$2o$2bo!,3,xp2_111y1ey2ezy4sy2s0111,
xs0_0,10bobo$10b2o$11bo$bo$b2o$obo7bo$9b2o$9bobo!,3,xp2_33w33zy16a4y3ezy2ggg,
xs0_0,9bo$7b2o$8b2o3$4bo$5b2o$4b2o2$2o$b2o$o!,3,xp2_sy26952zw222,
xs0_0,10bobo$10b2o$11bo5$obo$b2o$bo3$bo$b2o$obo!,3,xp2_s01110sw888zw222y0ggg07,
xs0_0,obo$b2o$bo3$bo$b2o$obo7$24bo$23b2o$23bobo!,3,xp2_s01110szgz30888x222,
xs0_0,18bo$16b2o$17b2o7$o6bo$b2o2b2o$2o4b2o!,3,xp2_7y270gggzey2e,
xs0_0,bo7bobo$b2o6b2o$obo7bo2$5bo$4b2o$4bobo!,3,xp2_1110s,
xs0_0,obo$2o10bobo$bo10b2o$13bo2$2bo$b2o$bobo!,3,xp2_x33x696zx2552wgw2552zy4343zoy3cicy0ez1y5ggy0696zy18ko01221,
xs0_0,obo$b2o$bo2$15bobo$15b2o$16bo$12bo$11b2o$11bobo!,3,xp2_069a4z6a4y9ezy5111,
xs0_0,obo$b2o$bo6$21bobo$21b2o$22bo3$22bo$21b2o$21bobo!,3,xp2_ey4ggg070gggzw111y4e,
xs0_0,2bo$3b2o2b2o$2b2o2b2o$8bo3$2o$b2o$o!,3,xp2_x696zoz1,
xs0_0,7bo$o4b2o$b2o3b2o5bo$2o9b2o$12b2o!,3,xp2_x696zzg9h1z11,
xs0_0,bo6bo$2b2o2b2o$b2o4b2o11$2o$b2o$o!,3,xp2_s01110szgz30888,
xs0_0,o$b2o4bo$2o3b2o$6b2o5$6b2o$5b2o$7bo!,3,xp2_33y1s,
xs0_0,16bobo$16b2o$17bo4$5bobo$5b2o$obo3bo$b2o$bo!,3,xp2_1110sz222y18k8,
